layer4_pool_role,layer4_pool_variant,pool_size_target,snapshot_date,selected_count,shortfall_count,is_layer4_primary_pool,reference_only,two_plus_opportunity_share,neutral_medium_high_share,high_exhaustion_or_breakdown_share,avg_traded_value_rank_20d,period,fallback_00631L_is_ordinary_stock_pool_member
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-06-12,31,0,False,True,1.0,1.0,0.0,66.41935483870968,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-06-18,31,0,False,True,1.0,1.0,0.0,57.61290322580645,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-06-26,31,0,False,True,1.0,1.0,0.0,78.74193548387096,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-07-03,31,0,False,True,1.0,1.0,0.0,75.38709677419355,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-07-09,31,0,False,True,1.0,1.0,0.0,82.12903225806451,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-07-17,31,0,False,True,1.0,1.0,0.0,72.83870967741936,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-07-24,31,0,False,True,1.0,1.0,0.0,78.96774193548387,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-07-31,31,0,False,True,1.0,1.0,0.0,88.83870967741936,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-08-07,31,0,False,True,1.0,1.0,0.0,91.83870967741936,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-08-14,31,0,False,True,1.0,1.0,0.0,110.74193548387096,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-08-21,31,0,False,True,1.0,1.0,0.0,95.12903225806451,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-08-28,31,0,False,True,1.0,1.0,0.0,106.6774193548387,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-09-04,31,0,False,True,1.0,1.0,0.0,88.48387096774194,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-09-11,31,0,False,True,1.0,1.0,0.0,98.93548387096774,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-09-18,31,0,False,True,1.0,1.0,0.0967741935483871,82.93548387096774,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-09-25,31,0,False,True,1.0,1.0,0.0967741935483871,70.90322580645162,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-10-02,31,0,False,True,1.0,1.0,0.2903225806451613,74.06451612903226,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-10-08,31,0,False,True,1.0,1.0,0.0,101.87096774193549,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-10-16,31,0,False,True,1.0,1.0,0.0,122.87096774193549,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-10-23,31,0,False,True,1.0,1.0,0.0,108.29032258064517,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-10-30,31,0,False,True,1.0,1.0,0.06451612903225806,114.2258064516129,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-11-06,31,0,False,True,1.0,1.0,0.0,87.25806451612904,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-11-13,31,0,False,True,1.0,1.0,0.0,75.0,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-11-20,31,0,False,True,1.0,1.0,0.0,82.64516129032258,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-11-27,31,0,False,True,1.0,1.0,0.03225806451612903,78.61290322580645,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-12-04,31,0,False,True,1.0,1.0,0.0,83.0,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-12-11,31,0,False,True,1.0,1.0,0.03225806451612903,81.0,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-12-18,31,0,False,True,1.0,1.0,0.0,76.35483870967742,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-12-25,31,0,False,True,1.0,1.0,0.0,76.7741935483871,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2015-12-31,31,0,False,True,1.0,1.0,0.0,86.93548387096774,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-01-08,31,0,False,True,1.0,1.0,0.0,84.90322580645162,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-01-15,31,0,False,True,1.0,1.0,0.0,101.0,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-01-22,31,0,False,True,1.0,1.0,0.0,99.45161290322581,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-01-29,31,0,False,True,1.0,1.0,0.03225806451612903,109.0,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-02-03,31,0,False,True,1.0,1.0,0.0,113.83870967741936,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-02-19,31,0,False,True,1.0,1.0,0.0,127.03225806451613,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-02-26,31,0,False,True,1.0,1.0,0.03225806451612903,113.09677419354838,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-03-04,31,0,False,True,1.0,1.0,0.0,89.38709677419355,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-03-11,31,0,False,True,1.0,1.0,0.0,104.7741935483871,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-03-18,31,0,False,True,1.0,1.0,0.03225806451612903,104.29032258064517,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-03-25,31,0,False,True,1.0,1.0,0.0,102.45161290322581,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-04-01,31,0,False,True,1.0,1.0,0.0,83.54838709677419,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-04-08,31,0,False,True,1.0,1.0,0.0,93.0,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-04-15,31,0,False,True,1.0,1.0,0.0,85.64516129032258,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-04-22,31,0,False,True,1.0,1.0,0.0,70.35483870967742,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-04-29,31,0,False,True,1.0,1.0,0.0,77.83870967741936,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-05-06,31,0,False,True,1.0,1.0,0.0,75.2258064516129,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-05-13,31,0,False,True,1.0,1.0,0.0,84.06451612903226,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-05-20,31,0,False,True,1.0,1.0,0.0,114.7741935483871,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-05-27,31,0,False,True,1.0,1.0,0.0,91.25806451612904,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-06-03,31,0,False,True,1.0,1.0,0.0,77.12903225806451,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-06-08,31,0,False,True,1.0,1.0,0.0,68.41935483870968,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-06-17,31,0,False,True,1.0,1.0,0.0,67.80645161290323,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-06-24,31,0,False,True,1.0,1.0,0.0,79.70967741935483,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-07-01,31,0,False,True,1.0,1.0,0.0,70.09677419354838,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-07-07,31,0,False,True,1.0,1.0,0.0,71.48387096774194,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-07-15,31,0,False,True,1.0,1.0,0.0,69.45161290322581,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-07-22,31,0,False,True,1.0,1.0,0.0,76.03225806451613,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-07-29,31,0,False,True,1.0,1.0,0.0,92.70967741935483,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-08-05,31,0,False,True,1.0,1.0,0.0,86.0,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-08-12,31,0,False,True,1.0,1.0,0.0,88.96774193548387,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-08-19,31,0,False,True,1.0,1.0,0.0,90.48387096774194,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-08-26,31,0,False,True,1.0,1.0,0.0,73.29032258064517,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-09-02,31,0,False,True,1.0,1.0,0.0,95.83870967741936,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-09-09,31,0,False,True,1.0,1.0,0.0,88.12903225806451,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-09-14,31,0,False,True,1.0,1.0,0.0,101.29032258064517,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-09-23,31,0,False,True,1.0,1.0,0.0,74.35483870967742,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-09-30,31,0,False,True,1.0,1.0,0.03225806451612903,89.70967741935483,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-10-07,31,0,False,True,1.0,1.0,0.0,88.3225806451613,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-10-14,31,0,False,True,1.0,1.0,0.0,69.03225806451613,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-10-21,31,0,False,True,1.0,1.0,0.03225806451612903,71.16129032258064,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-10-28,31,0,False,True,1.0,1.0,0.0,79.64516129032258,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-11-04,31,0,False,True,1.0,1.0,0.0,80.45161290322581,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-11-11,31,0,False,True,1.0,1.0,0.0,105.25806451612904,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-11-18,31,0,False,True,1.0,1.0,0.0,89.25806451612904,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-11-25,31,0,False,True,1.0,1.0,0.0,88.64516129032258,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-12-02,31,0,False,True,1.0,1.0,0.03225806451612903,105.3225806451613,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-12-09,31,0,False,True,1.0,1.0,0.0,98.54838709677419,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-12-16,31,0,False,True,1.0,1.0,0.0,87.12903225806451,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-12-23,31,0,False,True,1.0,1.0,0.0,73.19354838709677,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2016-12-30,31,0,False,True,1.0,1.0,0.0,74.06451612903226,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-01-06,31,0,False,True,1.0,1.0,0.0,76.25806451612904,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-01-13,31,0,False,True,1.0,1.0,0.0,81.0,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-01-20,31,0,False,True,1.0,1.0,0.0,81.83870967741936,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-01-24,31,0,False,True,1.0,1.0,0.0,67.38709677419355,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-02-03,31,0,False,True,1.0,1.0,0.0,73.87096774193549,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-02-10,31,0,False,True,1.0,1.0,0.0,73.61290322580645,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-02-17,31,0,False,True,1.0,1.0,0.03225806451612903,97.6774193548387,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-02-24,31,0,False,True,1.0,1.0,0.0,73.41935483870968,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-03-03,31,0,False,True,1.0,1.0,0.06451612903225806,102.61290322580645,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-03-10,31,0,False,True,1.0,1.0,0.0,98.25806451612904,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-03-17,31,0,False,True,1.0,1.0,0.0,94.7741935483871,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-03-24,31,0,False,True,1.0,1.0,0.03225806451612903,86.41935483870968,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-03-31,31,0,False,True,1.0,1.0,0.0,76.06451612903226,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-04-07,31,0,False,True,1.0,1.0,0.0,79.19354838709677,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-04-14,31,0,False,True,1.0,1.0,0.03225806451612903,76.61290322580645,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-04-21,31,0,False,True,1.0,1.0,0.0,70.12903225806451,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-04-28,31,0,False,True,1.0,1.0,0.03225806451612903,72.54838709677419,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-05-05,31,0,False,True,1.0,1.0,0.0,65.03225806451613,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-05-12,31,0,False,True,1.0,1.0,0.03225806451612903,67.7741935483871,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-05-19,31,0,False,True,1.0,1.0,0.0,69.45161290322581,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-05-26,31,0,False,True,1.0,1.0,0.0,75.6774193548387,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-06-02,31,0,False,True,1.0,1.0,0.0,74.80645161290323,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-06-09,31,0,False,True,1.0,1.0,0.0,68.2258064516129,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-06-16,31,0,False,True,1.0,1.0,0.0,73.06451612903226,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-06-23,31,0,False,True,1.0,1.0,0.0,68.93548387096774,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-06-30,31,0,False,True,1.0,1.0,0.0,63.12903225806452,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-07-07,31,0,False,True,1.0,1.0,0.0,62.483870967741936,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-07-14,31,0,False,True,1.0,1.0,0.0,53.96774193548387,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-07-21,31,0,False,True,1.0,1.0,0.0,71.09677419354838,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-07-28,31,0,False,True,1.0,1.0,0.0,66.6774193548387,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-08-04,31,0,False,True,1.0,1.0,0.0,82.74193548387096,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-08-11,31,0,False,True,1.0,1.0,0.0,89.06451612903226,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-08-18,31,0,False,True,1.0,1.0,0.0,65.3225806451613,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-08-25,31,0,False,True,1.0,1.0,0.0,72.06451612903226,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-09-01,31,0,False,True,1.0,1.0,0.0,82.58064516129032,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-09-08,31,0,False,True,1.0,1.0,0.0,127.29032258064517,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-09-15,31,0,False,True,1.0,1.0,0.0,84.12903225806451,P1,False
high_confidence_31_subpool_reference,C_risk_aware_retention_constrained_quota_31,31,2017-09-22,31,0,False,True,1.0,1.0,0.0,86.45161290322581,P1,False
